item_id,app_name,genres,price,release_date,developer
444260,Mindless Running,"['Adventure', 'Indie']",1.99,2016-02-22,Quiet River
441782,Devilian: Tempest Class Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",14.99,2016-02-18,Bluehole Ginno Games
398930,MacGuffin,"['Action', 'Adventure', 'Indie']",2.99,2016-02-18,Concrete Games
436150,Governor of Poker 3,"['Casual', 'Free to Play', 'Massively Multiplayer', 'Simulation']",Free to Play,2016-02-19,"OrangeGames,YoudaGames"
440870,Mysteries of the Past: Shadow of the Daemon Collector's Edition,"['Adventure', 'Indie']",9.99,2016-02-19,Blue Brain Games
326046,TS Marketplace: COV AB Vans Wagon Pack 01,['Simulation'],4.99,2016-02-19,Fastline Simulation
326045,TS Marketplace: COV AB Vans Wagon Pack 02,['Simulation'],4.99,2016-02-19,Fastline Simulation
409580,No1Left,"['Action', 'Indie', 'RPG', 'Early Access']",8.99,2016-02-19,Skarond
444420,24 Hours 'til Rescue,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",3.99,2016-02-19,"J. Fletcher,Michael Flynn"
445321,ArcheAge: Experienced Hero Pack,"['Free to Play', 'Massively Multiplayer', 'RPG']",0,2016-02-19,XLGAMES
445330,ArcheAge: Steam Bloodsong Pack,"['Free to Play', 'Massively Multiplayer', 'RPG']",0,2016-02-19,XLGAMES
445320,ArcheAge: Fresh Adventurer Pack,"['Free to Play', 'Massively Multiplayer', 'RPG']",0,2016-02-19,XLGAMES
429160,Cyborg Rage,"['Action', 'Indie']",2.99,2016-02-19,Ragiva Games
378810,Steamroll,"['Adventure', 'Indie']",12.99,2016-02-19,Anticto
445890,Plantera - Original Soundtrack,"['Casual', 'Indie', 'Simulation']",0.99,2016-02-19,VaragtP
445930,Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): The Ties that Bind,"['Indie', 'RPG', 'Strategy']",9.99,2016-02-19,"SmiteWorks USA, LLC"
445931,Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): The Temple of Jewels and Mirrors,"['Indie', 'RPG', 'Strategy']",9.99,2016-02-19,"SmiteWorks USA, LLC"
430050,The Quest - Soundtrack,"['Adventure', 'Indie', 'RPG']",1.99,2016-02-19,Redshift
439910,Risky Rescue,"['Action', 'Casual', 'Indie']",0.99,2016-02-19,Digital Melody
444480,Broken Dreams,"['Casual', 'Indie']",1.99,2016-02-19,Mihai Morosanu
393910,Spec Ops Pack,"['Free to Play', 'Indie', 'Simulation']",9.99,2016-02-20,Noble Empire Corp.
434941,Dinosaur Hunt - Guns Expansion Pack,"['Action', 'Adventure', 'Indie', 'Simulation']",1.99,2016-02-19,ANPA.US
355920,Pixel Puzzles 2: Space,"['Casual', 'Indie', 'Simulation', 'Strategy']",9.99,2016-02-19,DL Softworks
428880,The Quest,"['Adventure', 'Indie', 'RPG']",9.99,2016-02-19,Redshift
425370,Arvale - Deluxe Contents,"['Adventure', 'Casual', 'Indie', 'RPG']",2.99,2016-02-19,Jaybot7
435050,Glory Kingdom,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",4.99,2016-02-19,Matthew Robinson
439720,Unending Galaxy,"['Indie', 'Simulation', 'Strategy']",9.99,2016-02-19,Anarkis Gaming
432470,Magdalena,"['Adventure', 'Indie']",2.99,2016-02-22,Yellow Bun
427480,FritzChess 15,['Strategy'],34.99,2016-02-15,ChessBase GmbH
441770,MindTex 2,"['Animation and Modeling', 'Design and Illustration', 'Photo Editing']",19.99,2016-02-22,Frozen Flame
420610,Cities: Skylines - Snowfall,"['Simulation', 'Strategy']",12.99,2016-02-18,Colossal Order Ltd.
434790,Planet 1138,"['Action', 'Indie', 'Strategy']",2.99,2016-02-18,Bionic Pony
389421,Panzer Corps: Soviet Corps,['Strategy'],14.99,2016-02-18,"Flashback Games,The Lordz Games Studio"
415610,Red Comrades Save the Galaxy: Reloaded,['Adventure'],3.99,2016-02-18,Buka Development
411310,"Codename: Panzers, Phase One","['Simulation', 'Strategy']",14.99,2004-06-16,"Stormregion,THQ Nordic"
440370,Red Comrades Collector's Edition Upgrade,['Adventure'],4.99,2016-02-18,Buka Development
411320,"Codename: Panzers, Phase Two","['Simulation', 'Strategy']",14.99,2005-07-21,"Stormregion,THQ Nordic"
443670,Codename Panzers Cold War Soundtrack,['Strategy'],2.99,2016-02-18,"InnoGlow,Stormregion"
443740,Codename Panzers Phase One Soundtrack,[],1.99,2016-02-18,"Stormregion, THQ Nordic "
379579,FSX: Steam Edition - VFR Czech Republic Add-On,['Simulation'],24.99,2016-02-16,SimDesign
373740,Pillars of Eternity - The White March Part II,['RPG'],14.99,2016-02-16,Obsidian Entertainment
408650,ChromaGun,"['Action', 'Adventure', 'Indie']",12.99,2016-02-16,Pixel Maniacs
390452,Rocksmith® 2014 – Sublime - “Badfish”,"['Casual', 'Simulation']",2.99,2016-02-16,Ubisoft - San Francisco
390451,Rocksmith® 2014 – A Perfect Circle - “The Outsider”,"['Casual', 'Simulation']",2.99,2016-02-16,Ubisoft - San Francisco
390454,Rocksmith® 2014 – Loverboy - “Working for the Weekend”,"['Casual', 'Simulation']",2.99,2016-02-16,Ubisoft - San Francisco
390453,Rocksmith® 2014 – The Doobie Brothers - “Long Train Runnin’”,"['Casual', 'Simulation']",2.99,2016-02-16,Ubisoft - San Francisco
443830,The Daring Mermaid Expedition,"['Indie', 'RPG']",2.99,2016-02-12,Choice of Games
425160,Recursion Deluxe,"['Action', 'Casual', 'Indie']",4.99,2016-02-12,"2D Heroes,Ursa Games"
402620,Kindred Spirits on the Roof,['Adventure'],34.99,2016-02-12,Liar-soft
390455,Rocksmith® 2014 – Hit Singles Song Pack IV,"['Casual', 'Simulation']",9.99,2016-02-16,Ubisoft - San Francisco
430370,Babel: Choice (Original Soundtrack),"['Action', 'Indie']",2.99,2016-02-12,Sogoal
430170,Babel: Choice,"['Action', 'Indie']",9.99,2016-02-12,Sogoal
443710,Apocalypse Hotel: Museum of Horror!,"['Casual', 'Indie', 'RPG', 'Simulation']",0.99,2016-02-12,Michael Flynn
264120,Victory: The Age of Racing,"['Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports']",Free to Play,2016-02-12,Vae Victis Games
411080,SHOWTIME 2073,"['Action', 'Indie']",1.99,2016-02-12,Nicolas Bernard
390448,Rocksmith® 2014 – Sister Hazel - “All For You”,"['Casual', 'Simulation']",2.99,2016-02-09,Ubisoft - San Francisco
390449,Rocksmith® 2014 – Daryl Hall and John Oates - “You Make My Dreams”,"['Casual', 'Simulation']",2.99,2016-02-09,Ubisoft - San Francisco
401890,ARSLAN: THE WARRIORS OF LEGEND,['Action'],59.99,2016-02-09,"KOEI TECMO GAMES CO., LTD."
270880,American Truck Simulator,"['Indie', 'Simulation']",19.99,2016-02-02,SCS Software
391220,Rise of the Tomb Raider™,"['Adventure', 'Action', 'RPG']",59.99,2016-02-09,"Crystal Dynamics, Eidos-Montréal, Feral Interactive (Mac), Feral Interactive (Linux), Nixxes "
417464,Tom Clancy's Rainbow Six® Siege - Cobalt Weapon Skin,['Action'],2.99,2016-02-09,Ubisoft Montreal
397810,Super Bomb Rush!,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",9.99,2017-04-20,Curvature Systems
406120,Astral Breakers,"['Action', 'Casual', 'Indie']",4.99,2016-02-04,Intropy Games
439250,Space Pilgrim Episode III: Delta Pavonis,"['Adventure', 'Indie']",1.99,2016-02-04,"Pilgrim Adventures,GrabTheGames Studios"
434420,The Chosen RPG,"['Action', 'Adventure', 'Indie', 'RPG']",1.99,2016-02-04,Little Big Lee
439580,Naruto the Movie: Guardians of the Crescent Moon Kingdom,['Action'],3.99,2006-08-05,Studio Pierrot 
439610,Naruto Shippuden the Movie: The Will of Fire,['Action'],3.99,2009-08-01,Studio Pierrot 
439590,Naruto Shippuden the Movie,['Action'],3.99,2007-08-04,Studio Pierrot 
439600,Naruto Shippuden the Movie: Bonds,['Action'],3.99,2008-08-02,Studio Pierrot 
439570,Naruto the Movie: Legend of the Stone of Gelel,['Action'],3.99,2005-08-06,Studio Pierrot 
439560,Naruto the Movie: Ninja Clash in the Land of Snow,['Action'],3.99,2004-08-21,Studio Pierrot 
439620,Naruto Shippuden the Movie: The Lost Tower,['Action'],3.99,2010-07-31,Studio Pierrot 
439640,ROAD TO NINJA -NARUTO THE MOVIE-,['Action'],3.99,2012-07-28,Studio Pierrot 
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,"['Action', 'Adventure']",29.99,2016-02-04,CyberConnect2 Co. Ltd.
439650,THE LAST -NARUTO THE MOVIE-,['Action'],3.99,2014-12-06,Studio Pierrot 
439630,Naruto Shippuden the Movie: Blood Prison,['Action'],3.99,2011-07-30,Studio Pierrot 
426321,XCOM 2: Reinforcement Pack,['Strategy'],19.99,2016-02-04,"Firaxis,Feral Interactive (Mac and Linux)"
240480,Sea Dogs: To Each His Own - The Caleuche,['RPG'],3.99,2016-02-04,BlackMark Studio
390450,Rocksmith® 2014 – Valentine’s Day Song Pack,"['Casual', 'Simulation']",9.99,2016-02-09,Ubisoft - San Francisco
383870,Firewatch,"['Adventure', 'Indie']",19.99,2016-02-09,Campo Santo
435910,Firewatch Original Soundtrack,"['Adventure', 'Indie']",5.99,2016-02-09,Campo Santo
441781,Devilian: Champion Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",49.99,2016-02-09,Bluehole Ginno Games
441780,Devilian: Hero Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",29.99,2016-02-09,Bluehole Ginno Games
443440,Sentinels of the Multiverse - Soundtrack (Volume 4),"['Indie', 'Strategy']",4.99,2016-02-10,Handelabra Games Inc.
378930,Pesadelo - Regressão,"['Action', 'Adventure', 'Indie']",5.99,2016-02-11,Skyjaz Games
440130,Mystic Destinies: Serendipity of Aeons - Shou,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",4.99,2016-02-11,Aeon Dream Studios
384730,Cornerstone: The Song Of Tyrim Demo,"['Action', 'Adventure', 'Indie', 'RPG']",19.99,2016-02-11,Overflow Games
431510,Mystic Destinies: Serendipity of Aeons,"['Adventure', 'Casual', 'Indie', 'Simulation']",Free to Play,2016-02-11,Aeon Dream Studios
443750,Waste Walkers Awareness,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2.99,2016-02-10,Corrosive Studios LLC
441040,Oddworld: New 'n' Tasty - 720p Movies Pack,"['Action', 'Adventure', 'Indie']",Free,2016-02-10,"Just Add Water (Developments), Ltd."
392080,Wayward Terran Frontier: Zero Falls,"['Indie', 'RPG', 'Simulation', 'Early Access']",29.99,2016-02-11,Reason Generator Inc.
283060,Lucent Heart,"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,2016-02-11,Playcoo
268500,XCOM® 2,['Strategy'],59.99,2016-02-04,"Firaxis,Feral Interactive (Mac),Feral Interactive (Linux)"
438660,Jerry Rice & Nitus' Dog Football,['Sports'],10.99,2011-08-16,JUDOBABY INC.
441340,Elite Dangerous: Horizons Season Pass,"['Simulation', 'Massively Multiplayer', 'Action', 'Adventure', 'Strategy', 'RPG']",29.99,1970-01-01,
441730,Elite Dangerous: Pilot Starter Pack,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",7.99,2016-02-05,Frontier Developments
434410,Moonlight,['Indie'],2.99,2016-02-05,Kevin Jess Horton
423180,A.I. Space Corps,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",4.99,2016-02-05,GameArt Studio GmbH
395950,Convoy Soundtrack,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",9.99,2016-02-05,"Convoy Games,Antinomia"
437740,Inside: Before Birth,"['Adventure', 'Casual', 'Indie']",3.99,2016-02-05,CydoniaGate
374900,Agatha Christie - The ABC Murders,['Adventure'],14.99,2016-02-04,Artefacts Studios
434041,Mordheim: City of the Damned - The Smuggler,"['RPG', 'Strategy']",1.99,2016-02-04,Rogue Factor
434040,Mordheim: City of the Damned - The Poison Wind Globadier,"['RPG', 'Strategy']",1.99,2016-02-04,Rogue Factor
404620,The Political Machine 2016,"['Indie', 'Strategy']",9.99,2016-02-04,Stardock Entertainment
357340,Cobalt,"['Action', 'Adventure', 'Indie']",14.99,2016-02-02,Oxeye Game Studio
326033,TS Marketplace: DR Komfortwagen Coach Pack,['Simulation'],4.99,2016-02-02,virtualRailroads
326037,TS Marketplace: DR Schnellzugwagen Type B Coach Pack,['Simulation'],4.99,2016-02-02,virutalRailroads
326036,TS Marketplace: DR Schnellzugwagen Type YB Coach Pack,['Simulation'],4.99,2016-02-02,virtualRailroads
394320,Expansion - Crusader Kings II: Conclave,"['RPG', 'Simulation', 'Strategy']",14.99,2016-02-02,Paradox Development Studio
437110,"Warhammer 40,000: Armageddon - Soundtrack",['Strategy'],0.99,2016-02-02,"Flashback Games,The Lordz Games Studio"
326034,TS Marketplace: Sdggmrss Taschenwagen Wagon Pack,['Simulation'],4.99,2016-02-02,virutalRailroads
401660,Crusader Kings II: Viking Metal,"['RPG', 'Simulation', 'Strategy']",2.99,2016-02-02,Paradox Development Studio
394321,Content Pack - Crusader Kings II: Conclave,"['RPG', 'Simulation', 'Strategy']",4.99,2016-02-02,Paradox Development Studio
404700,Curvatron,"['Casual', 'Indie']",0.99,2016-01-29,Brave Bunny
408680,Sébastien Loeb Rally EVO - Pikes Peak Pack Peugeot 405 T 16 PP,"['Racing', 'Simulation', 'Sports']",7.99,2016-01-29,Milestone S.r.l.
438830,FREE Boutique Theme Pack,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",0,2016-01-29,Stolen Couch Games
402350,Sébastien Loeb Rally EVO - Pikes Peak Pack Suzuki Escudo PP,"['Racing', 'Simulation', 'Sports']",7.99,2016-01-29,Milestone S.r.l.
438120,Ira,"['Action', 'Adventure', 'Indie']",0,,Ore Creative LLC
434220,Bear Haven Nights,"['Action', 'Adventure', 'Indie', 'Strategy']",4.99,2016-01-29,SunRay Games
432410,The Sacred Stone: A Story Adventure,"['Adventure', 'Indie', 'RPG', 'Early Access']",2.99,2016-01-29,Panzer Gaming
419580,101 Secrets,[],1.99,2015-05-05,Self Destruct Films 
435120,Rusty Lake Hotel,"['Adventure', 'Indie']",1.99,2016-01-29,Rusty Lake
439770,The Lost Heir: The Fall of Daria,"['Indie', 'RPG']",3.99,2015-02-20,Hosted Games
431240,Golf With Your Friends,"['Casual', 'Indie', 'Sports', 'Early Access']",5.99,2016-01-29,Blacklight Interactive
440360,Crystal Picnic Adventures,[],1.99,2016-01-29,"John Bardinelli,Nooskewl"
438980,Tabletop Simulator - Battle For Souls,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",4.99,2016-01-29,"Berserk Games,Robert Burke Games"
437580,Bombshell Digital Artbook and World Map,"['Action', 'Adventure', 'RPG']",0,2016-01-29,Interceptor Entertainment
427040,Pitstop Challenge,"['Casual', 'Indie', 'Simulation', 'Sports']",9.99,2016-02-01,Laudo Games
378490,Sunny Hillride,"['Casual', 'Racing']",1.99,2016-02-01,Synetic
432600,Project Pulsation - Soundtracks,"['Action', 'Adventure']",1.99,2016-02-01,VGstudio
439680,Defunct Soundtrack,"['Adventure', 'Indie', 'Racing']",5.99,2016-01-29,"Freshly Squeezed,Joel Forssell"
416110,Blitz Breaker,"['Action', 'Indie']",0.99,2016-02-02,Boncho Games
428320,Blitz Breaker Soundtrack,"['Action', 'Indie']",2.99,2016-02-02,"Fatbard,Boncho Games (made the game)"
427810,CALENDULA,['Indie'],6.99,2016-02-02,Blooming Buds Studio
416850,Astral Gun,"['Action', 'Casual', 'Indie']",1.99,2016-02-02,Thomas Moon Kang
390440,Rocksmith® 2014 – The Offspring - “The Kids Aren’t Alright”,"['Casual', 'Simulation']",2.99,2016-02-02,Ubisoft - San Francisco
390441,"Rocksmith® 2014 – The Offspring - “You’re Gonna Go Far, Kid”","['Casual', 'Simulation']",2.99,2016-02-02,Ubisoft - San Francisco
390442,Rocksmith® 2014 – The Offspring - “Pretty Fly (For A White Guy)”,"['Casual', 'Simulation']",2.99,2016-02-02,Ubisoft - San Francisco
434930,GiAnt,"['Action', 'Adventure', 'Indie', 'Simulation']",4.99,2016-08-02,Wreck Tangle Games
390443,Rocksmith® 2014 – The Offspring - “Want You Bad”,"['Casual', 'Simulation']",2.99,2016-02-02,Ubisoft - San Francisco
390444,Rocksmith® 2014 – The Offspring - “All I Want”,"['Casual', 'Simulation']",2.99,2016-02-02,Ubisoft - San Francisco
390445,Rocksmith® 2014 – The Offspring Song Pack II,"['Casual', 'Simulation']",11.99,2016-02-02,Ubisoft - San Francisco
418620,The TakeOver,"['Action', 'Indie', 'Early Access']",12.99,2016-02-02,Pelikan13
434210,It's Spring Again,"['Casual', 'Indie']",0.99,2016-02-02,Baba Yaga Games
441450,Medieval Blocks - Substance Designer Tutorial,[],5.99,2016-02-02,Okio 
434400,It's Spring Again Collector's Edition Content,"['Casual', 'Indie']",1.99,2016-02-02,Asya Yurina
414620,Gun Wings - Original Soundtrack,"['Action', 'Casual', 'Indie']",1.99,2016-02-03,"Mercury Stone,Angels Blue Digital Entertainment,DigitalEZ"
379551,FSX: Steam Edition - FS Global 2010 Add-On,['Simulation'],54.99,2016-02-03,PILOT’S
441270,fault milestone one - THE ART OF fault milestone one,['Indie'],9.99,2016-02-02,ALICE IN DISSONANCE
433780,Lone Survivor - Original Soundtrack,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",7.99,2016-02-01,Jasper Byrne
440410,Wolfsong,"['Adventure', 'Casual', 'Indie', 'RPG']",9.99,2016-01-29,Hyptosis
394130,Water Bears VR,"['Indie', 'Casual']",9.99,2016-01-27,Schell Games 
413801,Kung Fu Panda: Jombie Porcupine and Jombie Master Croc,['Action'],0.99,2016-01-29,Vicious Cycle Software
413815,Kung Fu Panda: Panda Village,['Action'],0.99,2016-01-29,Vicious Cycle Software
413812,Kung Fu Panda: Warrior Po and Jombie Master Chicken,['Action'],0.99,2016-01-29,Vicious Cycle Software
413816,Kung Fu Panda: Spirit Realm,['Action'],0.99,2016-01-29,Vicious Cycle Software
353190,Bombshell,"['Action', 'Adventure']",34.99,2016-01-29,Interceptor Entertainment
413813,Kung Fu Panda: Rhino Armor Li and Jombie Master Bear,['Action'],0.99,2016-01-29,Vicious Cycle Software
425230,Sword 'N' Board,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",4.99,2016-01-29,Stuffed Castle Studios
439470,Shadow Puppeteer Soundtrack,"['Adventure', 'Indie']",2.99,2016-01-29,Sarepta studio
394990,Habitus,"['Action', 'Indie']",2.99,2016-01-29,frozenen
439750,The Lost Heir 2: Forging a Kingdom,"['Indie', 'RPG']",3.99,2016-01-29,Hosted Games
416720,Toro,"['Action', 'Indie', 'Simulation', 'Sports']",2.99,2016-01-26,Recotechnology S.L.
406130,DarkMaus,"['Action', 'Indie', 'RPG']",9.99,2016-01-26,Daniel Wright
419450,Resume Maker® for Windows,['Education'],19.99,2015-11-12,Individual Software
432870,Special Tactics,"['Action', 'Indie', 'Strategy']",4.99,2016-04-26,Beast Mode Games
381640,Allods Online RU,"['Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,2016-01-27,Mail.ru Games
345700,Echo Tokyo: An Intro,"['Adventure', 'Casual', 'Indie']",1.99,2016-01-27,BurstRay Games
424280,Iron Snout,"['Action', 'Free to Play', 'Indie']",Free,2016-01-27,SnoutUp
390490,Echo Tokyo: Graphic Novel,"['Adventure', 'Casual', 'Indie']",0.99,2016-01-27,BurstRay Games
427980,Aozora Meikyuu,"['Adventure', 'Indie']",4.99,2016-01-27,Yume Creations
436140,Empire of the Gods,"['Casual', 'Indie', 'Strategy']",1.99,2008-05-13,Lonely Troops
415840,Mystic Saga,"['Adventure', 'Casual']",Free to Play,2016-01-27,FIVE-BN GAMES
426690,Narcissu 10th Anniversary Anthology Project,"['Casual', 'Indie']",2.99,2016-01-27,stage-nana
438180,Super Mustache,"['Action', 'Adventure', 'Casual', 'Indie']",0.99,2016-01-27,Redro Games
438080,Surfingers,"['Action', 'Casual', 'Indie']",1.99,2016-01-27,Digital Melody
389120,10 Minute Barbarian,"['Casual', 'Indie', 'Strategy']",4.99,2016-01-27,Wolff Dobson
438010,PulseCharge,"['Action', 'Adventure', 'Indie']",0.99,2016-01-27,Frozenmark Games
429110,Sentinels of the Multiverse - Shattered Timelines,"['Indie', 'Strategy']",4.99,2016-01-27,Handelabra Games Inc.
366160,Hounds : The Last Hope,"['Action', 'Massively Multiplayer', 'RPG']",Free to Play,2016-01-27,Netmarble Games
439510,Narcissu 10th Anniversary Anthology Project - Season Pass,"['Casual', 'Indie']",29.99,2016-01-27,stage-nana
438020,AI: Rampage,"['Action', 'Indie', 'Strategy']",1.99,2016-01-25,Sekerin Productions
420540,RTK Maker - Face CG “RTK13” Set / 三国志ツクール顔登録素材 『三國志13』セット+シナリオ,['Simulation'],0,2016-01-27,"KOEI TECMO GAMES CO., LTD."
437640,Karos - Starter Pack,"['Free to Play', 'Massively Multiplayer', 'RPG']",8.99,2016-01-28,Galaxy Gate
372540,The Lost Mythologies,"['Action', 'Free to Play']",Free,2016-01-28,Basaltic studio
420570,Cubixx HD,"['Action', 'Indie']",8.99,2016-01-28,Laughing Jackal LTD
412580,Order of Battle: Morning Sun,"['Simulation', 'Strategy']",14.99,2016-01-28,The Artistocrats
438160,LILT,"['Action', 'Casual', 'Indie', 'Early Access']",4.99,2016-01-27,pho
429220,FullBlast,"['Action', 'Casual', 'Indie']",5.99,2016-01-28,UFO Crash Games
406870,Eventide: Slavic Fable,"['Adventure', 'Casual']",9.99,2016-01-28,The House of Fables
421040,Plantera,"['Casual', 'Indie', 'Simulation']",2.99,2016-01-28,VaragtP
400910,Rabi-Ribi,"['Action', 'Adventure', 'Casual', 'Indie']",17.99,2016-01-28,"CreSpirit,GemaYue"
433290,Nemesis of the Roman Empire,['Strategy'],9.99,2004-03-17,Haemimont Games
430400,The Slaughter: Act One Soundtrack,"['Adventure', 'Indie']",2.99,2016-01-28,Brainchild
406071,RPG Maker VX Ace - Ancient Dungeons: Base Pack,"['Design and Illustration', 'Web Publishing']",24.99,2016-01-28,Celianna
406072,RPG Maker VX Ace - Ancient Dungeons: Forgotten Depths,"['Design and Illustration', 'Web Publishing']",4.99,2016-01-28,Joel Steudler
283541,RPG Maker VX Ace - Casino Tile Pack,"['Design and Illustration', 'Web Publishing']",9.99,2016-01-28,Sherman 3D
406073,RPG Maker VX Ace - Classic School Tiles,"['Design and Illustration', 'Web Publishing']",6.99,2016-01-28,Sherman3D
431620,Rabi-Ribi - Original Soundtrack,"['Action', 'Adventure', 'Indie']",5.99,2016-01-28,CreSpirit
406076,RPG Maker VX Ace - Cyberpunk Music Pack,"['Design and Illustration', 'Web Publishing']",7.99,2016-01-28,KADOKAWA
406078,RPG Maker VX Ace - Pirate Music Pack,"['Design and Illustration', 'Web Publishing']",14.99,2016-01-28,Joel Steudler
406077,RPG Maker VX Ace - Inspirational Vol. 4,"['Design and Illustration', 'Web Publishing']",24.99,2016-01-28,JDB Artist
425600,The Order of the Thorne - The King's Challenge,"['Adventure', 'Indie']",9.99,2016-01-26,Infamous Quests
416330,Revolt,['Action'],4.99,2016-01-26,Explosive LLC
432330,Rytmik Lite Chiptune Synthesizer,['Audio Production'],5.99,2016-01-26,"CINEMAX, s.r.o."
418610,Swiftly,"['Action', 'Indie']",0.99,2016-01-26,Cleverweek
432440,Upgrade to Rytmik Ultimate,['Audio Production'],11.99,2016-01-26,"CINEMAX, s.r.o."
436710,Rubber Ducky and the Rainbow Gun - Gigantic Cosmetic Pack!,"['Action', 'Indie']",0.99,2016-01-20,John Szymanski
413870,Sickness,"['Action', 'Adventure', 'Indie', 'Simulation']",9.99,2016-01-20,Zetsubou
433240,Deserts of Kharak Expedition Guide,['Strategy'],5.99,2016-01-20,Blackbird Interactive
428140,TowerClimb - Extended Original Soundtrack,"['Action', 'Adventure', 'Indie', 'RPG']",8.99,2016-01-20,Davioware and Quazi
355060,Sébastien Loeb Rally EVO,"['Racing', 'Simulation', 'Sports']",29.99,2016-01-29,Milestone S.r.l.
391730,Crashlands,"['Action', 'Adventure', 'Indie', 'RPG']",14.99,2016-01-21,Butterscotch Shenanigans
432800,Crashlands Soundtrack,"['Action', 'Adventure', 'Indie', 'RPG']",4.99,2016-01-21,Butterscotch Shenanigans
346220,Lif,"['Massively Multiplayer', 'RPG', 'Simulation']",0,2016-01-21,Imigea Ltd
397820,Let's Sing 2016,['Casual'],24.99,2016-01-21,Voxler Games
396010,The Rise of Chubtan,"['Action', 'Indie']",7.99,2016-01-21,RadarJam
423900,Dinocide,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",9.99,2016-01-21,AtomicTorch Studio
323850,Move or Die,"['Action', 'Indie']",14.99,2016-01-21,Those Awesome Guys
311310,Naval Action,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']",39.99,2016-01-21,Game-Labs
431560,Hard Room,"['Action', 'Indie']",2.99,2016-01-21,"Evgeny Shcherbakov,Denis Ovsyannikov"
352240,The Westport Independent,"['Indie', 'Simulation']",9.99,2016-01-21,Double Zero One Zero
383800,Close Order,"['Action', 'Indie']",4.99,2016-01-21,Raconteur Games
412540,The Minotaur,"['Action', 'Indie']",1.99,2016-01-21,Ratalaika Games S.L.
340490,Subterrain,['Indie'],16.99,2016-01-21,Pixellore
412550,The Minotaur: Soundtrack,['Indie'],0.99,2016-01-21,Ratalaika Games S.L.
437590,Tabletop Simulator - Tiny Epic Galaxies,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",4.99,2016-01-21,"Berserk Games,Gamelyn Games"
236010,Bloxitivity,"['Casual', 'Indie']",11.99,2016-01-21,55 Revolver
433580,Timelapse,['Adventure'],5.99,1996-09-30,GTE Entertainment
437170,The Amazing Adventures of Ash - Afterparty,"['Adventure', 'Casual', 'Indie', 'RPG']",1.99,2016-01-20,Z3roram Studios
409730,Death by Game Show,"['Action', 'Indie', 'Strategy']",9.99,2016-01-22,Oointah
326038,TS Marketplace: Riveted Body dia. 1/143 HTO 21t Coal Hopper,['Simulation'],4.99,2016-01-22,Fastline Simulation
326039,TS Marketplace: Rebodied dia. 1/146 HTO 21t Coal Hoppers,['Simulation'],4.99,2016-01-22,Fastline Simulation
326040,TS Marketplace: Canal Pack,['Simulation'],4.99,2016-01-22,Skyhook Games
433950,Bit Blaster XL,"['Action', 'Casual', 'Indie']",0.99,2016-01-22,Nickervision Studios
432640,BuriedTown,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",6.99,2016-01-22,Dice7
411911,A-10C: The Enemy Within Campaign,['Simulation'],9.99,2016-01-22,Baltic Dragon
434620,Pythagoria,"['Casual', 'Indie']",1.99,2016-01-22,Vladimir Maslov
410820,Starward Rogue,"['Action', 'Adventure', 'Indie', 'RPG']",11.99,2016-01-22,"Arcen Games, LLC"
433280,Warlords Battlecry III,['Strategy'],9.99,2004-05-17,Infinite Interactive
432610,Monumental,['Adventure'],9.99,2016-01-22,Whipstitch Games
429120,Zamarian,"['Action', 'Indie']",1.99,2016-01-22,Quarter Pound Studios
425340,Space Moth DX,"['Action', 'Indie']",4.99,2016-01-22,1CC Games
285070,Between Me and The Night,"['Action', 'Adventure', 'Indie']",14.99,2016-01-22,RainDance LX
434370,Buried: An Interactive Story,"['Adventure', 'Indie']",2.99,2016-01-21,Bromoco Games
363270,O3DX,"['Action', 'Indie', 'Racing']",7.99,2016-01-22,Egamea Game Studios
